,id,nom,type_escalade,exposition,public,pieddesvoies,coor_1,coor_2,saison,url
401,794,Pont-de-Camps,['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",confortable,42.85440557997862,-0.3911653161048889,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Pont-de-Camps
402,795,Pic du Midi d'Ossau,['Grande voie'],['Toutes'],"['haut niveau', 'confirme']",dangereux,42.84079817212796,-0.43318748474121094,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Pic-du-Midi-d'Ossau
403,808,Saint-Cézaire,['Couenne'],"['Ouest', 'Sud', 'Nord']","['haut niveau', 'confirme', 'amateur']",correct,43.6876582633237,6.77232027053833,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Cézaire
404,879,Saint-Chinian,['Couenne'],['Ouest'],['amateur'],NC,43.41205395421355,2.922708034493553,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Chinian
405,882,Termes,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud', 'Sud-Est', 'Est']","['confirme', 'amateur']",correct,42.985956990775996,2.5676629543249874,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Termes
406,883,Ravin d'Urrio,['Couenne'],['Toutes'],"['haut niveau', 'confirme']",accidenté,43.267756825386215,-1.5812151432146493,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Ravin-d'Urrio
407,887,Le Pradel,['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",correct,45.042402242779275,3.595479726791382,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Pradel
408,893,Maury,['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",NC,42.83393892546478,2.5997260808890132,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Maury
409,897,Le Passet (grande falaise),['Grande voie'],['Sud-Est'],['confirme'],dangereux,46.05834000084095,6.931348443031311,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Passet-grande-falaise
410,898,Le Couteray,['Couenne'],['Sud'],['confirme'],correct,46.02065004186827,6.913491725899803,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Couteray
411,902,Falaise du Renard,['Couenne'],"['Nord', 'Est']","['confirme', 'amateur']",dangereux,46.04998767686446,6.937225341753219,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Falaise-du-Renard
412,903,Roche Corbière,"['Grande voie', 'Couenne']",['Toutes'],"['confirme', 'amateur', 'debutant']",correct,45.39525625060745,4.449438750743866,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Roche-Corbière
413,904,Doizieux,"['Grande voie', 'Couenne']",['Sud-Est'],"['confirme', 'amateur', 'debutant']",accidenté,45.41018405429048,4.57955002784729,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Doizieux
414,910,Riverie,['Couenne'],['Sud'],"['amateur', 'debutant']",correct,45.59637608381299,4.588336944580078,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Riverie
415,911,Saint Symphorien sur Coise,['Couenne'],"['Sud-Ouest', 'Nord']",['debutant'],accidenté,45.62993710515348,4.451073646523582,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Symphorien-sur-Coise
416,912,Yzeron,['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",NC,45.701383972513504,4.607305526733398,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Yzeron
417,913,Croix du Ban,['Bloc'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['amateur', 'debutant']",confortable,45.77783251923143,4.644641876220703,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Croix-du-Ban
418,914,Curis-au-Mont-d'or,['Couenne'],"['Sud-Ouest', 'Sud']","['amateur', 'debutant']",accidenté,45.8683597485012,4.813229620453967,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Curis-au-Mont-d'or
419,915,Limas,['Couenne'],"['Ouest', 'Sud', 'Est']","['amateur', 'debutant']",confortable,45.96804463713247,4.701499342918396,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Limas
420,916,Vertrieu,['Couenne'],"['Nord-Ouest', 'Ouest', 'Nord']","['amateur', 'debutant']",accidenté,45.87186858655657,5.364850014448157,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Vertrieu
421,917,Hières-sur-Amby,"['Grande voie', 'Couenne']",['Sud-Est'],"['confirme', 'amateur', 'debutant']",correct,45.79674195087782,5.309486389160156,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Hières-sur-Amby
422,918,Tour de Montléans,['Couenne'],"['Nord-Ouest', 'Ouest']","['confirme', 'amateur', 'debutant']",correct,45.50079866503288,4.9024128913879395,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Tour-de-Montléans
423,919,Saut du Gier,['Grande voie'],['Sud-Ouest'],['confirme'],accidenté,45.39679961519061,4.5603575706263655,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saut-du-Gier
424,920,Cerdon,['Couenne'],"['Sud-Est', 'Est']","['confirme', 'amateur', 'debutant']",NC,46.08837456717301,5.461000442483055,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Cerdon
425,921,La Grotte de l'Écureuil,['Couenne'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur']",correct,45.75398739610131,5.509235858917236,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Grotte-de-l'Écureuil
426,922,Parves,['Couenne'],['Nord-Ouest'],"['confirme', 'amateur']",correct,45.75324840359277,5.7305517196436995,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Parves
427,923,Vernosc,['Couenne'],['Toutes'],"['confirme', 'amateur', 'debutant']",NC,45.21416548783339,4.700609207147863,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Vernosc
428,924,Villevocance,['Couenne'],"['Ouest', 'Sud', 'Est']","['confirme', 'amateur', 'debutant']",confortable,45.24157333933004,4.598552226998436,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Villevocance
429,925,Saint-Symphorien-de-Lay,['Couenne'],"['Nord-Ouest', 'Ouest', 'Nord']","['confirme', 'amateur', 'debutant']",confortable,45.941786784875305,4.205705165841209,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Symphorien-de-Lay
430,926,Remigny,['Couenne'],['Nord'],"['confirme', 'amateur', 'debutant']",confortable,46.90471778274617,4.732806086540222,['0'],Remigny
431,927,Vergisson,['Couenne'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur', 'debutant']",confortable,46.3143976590163,4.715625286080467,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Vergisson
432,928,Froide Fontaine,['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",NC,48.25951950356115,6.901947498299705,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Froide-Fontaine
433,929,Autoire,['Couenne'],['Est'],"['haut niveau', 'confirme', 'amateur', 'debutant']",correct,44.8555288408459,1.8143963813781738,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Autoire
434,961,Panacelle,['Couenne'],"['Nord-Ouest', 'Nord']","['haut niveau', 'confirme', 'amateur', 'debutant']",correct,44.63952065403044,6.661020755745994,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Panacelle
435,962,Jeau,['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",correct,44.392494776357445,4.386786460854637,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Jeau
436,979,Le Cornivier (Nourotchou),['Couenne'],"['Sud', 'Sud-Est']","['confirme', 'amateur', 'debutant']",confortable,44.6815367771361,6.927690267557409,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Cornivier-Nourotchou
437,980,Roche Rousse,['Couenne'],['Sud'],"['amateur', 'debutant']",correct,44.62440334001112,6.525644302346336,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Roche-Rousse
438,981,Rocher Maubert,['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",correct,45.0028541208158,6.475733756997215,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-Maubert
439,983,La Combe Obscure,['Couenne'],['Sud-Est'],"['amateur', 'debutant']",correct,44.149328596581235,5.151289701461792,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Combe-Obscure
440,984,Le Groseau,['Couenne'],['Nord-Ouest'],"['confirme', 'amateur', 'debutant']",accidenté,44.16820932987547,5.153242349624634,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Le-Groseau
441,985,Les Rochers du Parc,['Couenne'],['Sud-Ouest'],"['haut niveau', 'confirme', 'amateur', 'debutant']",NC,47.58054201454251,3.648900032021629,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Rochers-du-Parc
442,986,Fessourier,['Couenne'],"['Nord-Ouest', 'Nord']","['confirme', 'amateur']",NC,44.81575057129194,6.5348496436854475,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Fessourier
443,989,Les Cavaliers,"['Grande voie', 'Couenne']","['Est', 'Nord-Est', 'Nord']","['confirme', 'amateur']",NC,43.73618111351717,6.349476814248192,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Les-Cavaliers
444,990,Sallières,['Couenne'],"['Nord-Ouest', 'Nord']",['amateur'],NC,43.74432006968599,6.3282980918666,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Sallières
445,991,Petites Pointes,['Grande voie'],"['Nord-Ouest', 'Nord']","['haut niveau', 'confirme']",NC,43.744072041653126,6.33078718183242,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Petites-Pointes
446,996,Troubat,['Couenne'],['Ouest'],"['haut niveau', 'confirme', 'amateur']",correct,42.97555466977352,0.5862679481288069,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Troubat
447,1001,Grotte de Vilhonneur,['Couenne'],[''],['haut niveau'],correct,45.68865142042469,0.41954183576308424,"['Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Grotte-de-Vilhonneur
448,1006,Couyrac,['Couenne'],"['Sud-Est', 'Est']","['confirme', 'amateur', 'debutant']",correct,44.09676197824414,1.72077798841201,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Couyrac
449,1007,Courgnac,['Couenne'],"['Nord-Ouest', 'Nord']",['amateur'],NC,44.103619102927546,1.7231383323451155,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Courgnac
450,1013,Double Cache,['Couenne'],['Est'],"['haut niveau', 'confirme']",correct,46.03992168894326,6.38630747795105,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Double-Cache
451,1015,Presles (Pierrot Beach),['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur']",correct,45.07142131931692,5.400725841500389,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Presles-Pierrot-Beach
452,1017,Les Marinouns,['Couenne'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",NC,43.59477468872885,6.428591251351463,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Marinouns
453,1018,Orsay,['Bloc'],['Toutes'],['haut niveau'],correct,48.71282915310059,2.183812379826122,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Orsay
454,1022,Trassouet,['Couenne'],['Sud-Ouest'],"['haut niveau', 'confirme', 'amateur']",accidenté,42.9916579111186,0.22837400436401367,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Trassouet
455,1023,Anqueville,['Couenne'],['Ouest'],"['confirme', 'amateur']",NC,45.6274311917457,-0.12093400957382983,['0'],Anqueville
456,1024,Antornac,['Couenne'],"['Ouest', 'Est']","['haut niveau', 'confirme', 'amateur']",correct,45.65383518684436,0.2150073051234358,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Antornac
457,1025,Petite vallée,['Bloc'],['Sud-Ouest'],"['haut niveau', 'confirme']",,45.608085371956605,0.16052627561293775,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Petite-vallée
458,1031,Le Bourrinoire,['Bloc'],['Ouest'],"['haut niveau', 'confirme']",correct,46.17551371683038,6.376277446724998,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Bourrinoire
459,1032,Médonnet,['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",confortable,45.915190426809424,6.632117271401512,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Médonnet
460,1036,Rocher des Bouillouses,['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",confortable,42.540646460862,2.0565476417323225,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-des-Bouillouses
461,1037,Rocher de Balcère,['Couenne'],['Sud'],['amateur'],correct,42.58755544351323,2.0533196925680386,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-de-Balcère
462,1038,Roc de la Foradade,['Couenne'],['Sud'],"['amateur', 'debutant']",accidenté,42.512957071376086,2.2252693176051253,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Roc-de-la-Foradade
463,1042,Baou des Prannes,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur']",accidenté,43.59143341173209,6.415395498406724,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Baou-des-Prannes
464,1044,Baume de Saint-Jean,['Couenne'],['Nord'],"['haut niveau', 'confirme']",correct,43.592987517131945,6.442817687966453,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Baume-de-Saint-Jean
465,1045,Rocher des Malines (Rebouillon/La Pale),['Couenne'],"['Nord-Ouest', 'Ouest', 'Sud-Ouest']","['confirme', 'amateur', 'debutant']",correct,43.58478138716611,6.427475452401268,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Rocher-des-Malines-Rebouillon/La-Pale
466,1048,Lourmarin,['Couenne'],['Ouest'],"['haut niveau', 'confirme']",correct,43.77478869328207,5.352531909920799,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Lourmarin
467,1049,La Baume (Provence-Alpes-Côte d'Azur),"['Grande voie', 'Couenne']","['Sud', 'Nord']","['haut niveau', 'confirme', 'amateur']",correct,44.19996607381501,5.947317123391258,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Baume-Provence-Alpes-Côte-d'Azur
468,1050,Ventavon,['Couenne'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur']",NC,44.40265959750291,5.915409564950096,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Ventavon
469,1051,Blégiers,['Couenne'],"['Sud', 'Est']","['confirme', 'debutant']",dangereux,44.18473469636022,6.423098087288963,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Blégiers
470,1052,Saint Jean,['Couenne'],['Sud-Est'],"['amateur', 'debutant']",correct,44.08717608029113,5.999609470345604,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Jean
471,1053,Chabrières,"['Grande voie', 'Couenne']","['Est', 'Nord-Est']","['confirme', 'amateur', 'debutant']",NC,44.00289312425926,6.282594680742477,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Chabrières
472,1054,Le Collet,['Couenne'],['Sud'],['debutant'],confortable,44.199135372911776,5.940128803231346,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Collet
473,1055,La Roche-des-Arnauds,['Couenne'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur', 'debutant']",confortable,44.568312745937774,5.927318572976219,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Roche-des-Arnauds
474,1056,Rouanne Haute,['Couenne'],['Sud-Ouest'],"['haut niveau', 'confirme']",NC,44.6271827780011,6.26986885068618,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rouanne-Haute
475,1057,Les Dauphins,['Couenne'],"['Sud', 'Sud-Est']","['amateur', 'debutant']",correct,44.67783074174101,6.250750064828026,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Dauphins
476,1058,Corbières,['Couenne'],['Sud-Est'],"['confirme', 'amateur']",NC,44.68060762043808,6.253239154793846,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Corbières
477,1061,Les Étroits (Provence-Alpes-Côte d'Azur),['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",accidenté,44.69873035025399,5.93753242490493,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Étroits-Provence-Alpes-Côte-d'Azur
478,1062,Les Gillardes,['Grande voie'],['Ouest'],"['haut niveau', 'confirme']",dangereux,44.74827954976359,5.889016628243553,"['Mai', 'Juin', 'Septembre', 'Octobre']",Les-Gillardes
479,1063,Les Trois Pucelles,['Grande voie'],['Toutes'],['haut niveau'],dangereux,45.16303050975491,5.639722824093951,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Trois-Pucelles
480,1065,Minisud,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur']",accidenté,43.33850702146877,5.560176372528076,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Minisud
481,1066,Abris Bus,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur']",accidenté,43.341421449596105,5.561844706535339,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Abris-Bus
482,1067,Les Dansaïres,['Couenne'],"['Sud-Ouest', 'Sud']","['amateur', 'debutant']",accidenté,43.33844069416712,5.5643995106220245,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Dansaïres
483,1068,Fontjoncouse,['Couenne'],['Ouest'],"['amateur', 'debutant']",accidenté,43.04484187299555,2.7729159593582153,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Fontjoncouse
484,1073,Castries,['Couenne'],['Toutes'],['debutant'],confortable,43.68358371622562,3.991084098815918,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Castries
485,1075,Lou Baoucas,['Couenne'],['Sud'],['confirme'],accidenté,43.76844879948531,3.4289145469665527,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Lou-Baoucas
486,1076,Pic de Vissou,['Couenne'],['Sud'],"['amateur', 'debutant']",accidenté,43.597198778496534,3.3546762466430664,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Pic-de-Vissou
487,1077,Bussaglia,['Couenne'],"['Ouest', 'Sud-Ouest']","['confirme', 'amateur', 'debutant']",correct,42.27917105781963,8.68967056274414,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Bussaglia
488,1078,Piana,['Grande voie'],"['Nord-Est', 'Nord']",['confirme'],dangereux,42.25254136405877,8.622894287109375,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Piana
489,1079,Roccapina,['Couenne'],"['Ouest', 'Est']",['amateur'],accidenté,41.4976062545826,8.930339813232422,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Roccapina
490,1080,Col de la Tana,['Grande voie'],"['Ouest', 'Sud']","['confirme', 'amateur']",accidenté,41.76585951065402,9.040412306785583,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Col-de-la-Tana
491,1086,Le Salève,"['Grande voie', 'Couenne']","['Nord-Ouest', 'Ouest']","['haut niveau', 'confirme']",accidenté,46.13650897928628,6.1653900146484375,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Le-Salève
492,1088,Ailefroide (blocs),['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur']",confortable,44.88110286471876,6.460733413696289,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Ailefroide-blocs
493,1094,Col des Montets,['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",confortable,45.99884428602023,6.921687126159668,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Col-des-Montets
